"Route","Yeartaken","Month","Day","Hour","Volume"
"M06",2016,"January","Fri",15,"1763"
"M06",2016,"January","Fri",16,"1880"
"M06",2016,"January","Fri",17,"1876"
"M06",2016,"January","Fri",18,"1339"
"M06",2016,"January","Fri",19,"1090"
"M06",2016,"January","Fri",20,"770"
"M06",2016,"January","Fri",21,"507"
"M06",2016,"January","Fri",22,"350"
"M06",2016,"January","Fri",23,"245"
"M06",2016,"January","Sat",0,"131"
"M06",2016,"January","Sat",1,"89"
"M06",2016,"January","Sat",2,"84"
"M06",2016,"January","Sat",3,"53"
"M06",2016,"January","Sat",4,"47"
"M06",2016,"January","Sat",5,"132"
"M06",2016,"January","Sat",6,"240"
"M06",2016,"January","Sat",7,"372"
"M06",2016,"January","Sat",8,"719"
"M06",2016,"January","Sat",9,"866"
"M06",2016,"January","Sat",10,"940"
"M06",2016,"January","Sat",11,"1155"
"M06",2016,"January","Sat",12,"1257"
"M06",2016,"January","Sat",13,"1443"
"M06",2016,"January","Sat",14,"1151"
"M06",2016,"January","Sat",15,"1149"
"M06",2016,"January","Sat",16,"1166"
"M06",2016,"January","Sat",17,"1301"
"M06",2016,"January","Sat",18,"1023"
"M06",2016,"January","Sat",19,"639"
"M06",2016,"January","Sat",20,"479"
"M06",2016,"January","Sat",21,"320"
"M06",2016,"January","Sat",22,"260"
"M06",2016,"January","Sat",23,"269"
"M06",2016,"January","Sun",0,"135"
"M06",2016,"January","Sun",1,"101"
"M06",2016,"January","Sun",2,"111"
"M06",2016,"January","Sun",3,"68"
"M06",2016,"January","Sun",4,"62"
"M06",2016,"January","Sun",5,"67"
"M06",2016,"January","Sun",6,"108"
"M06",2016,"January","Sun",7,"175"
"M06",2016,"January","Sun",8,"244"
"M06",2016,"January","Sun",9,"415"
"M06",2016,"January","Sun",10,"671"
"M06",2016,"January","Sun",11,"954"
"M06",2016,"January","Sun",12,"1258"
"M06",2016,"January","Sun",13,"1248"
"M06",2016,"January","Sun",14,"1197"
"M06",2016,"January","Sun",15,"1195"
"M06",2016,"January","Sun",16,"1290"
"M06",2016,"January","Sun",17,"1224"
"M06",2016,"January","Sun",18,"1140"
"M06",2016,"January","Sun",19,"858"
"M06",2016,"January","Sun",20,"699"
"M06",2016,"January","Sun",21,"475"
"M06",2016,"January","Sun",22,"326"
"M06",2016,"January","Sun",23,"159"
"M06",2016,"February","Mon",0,"70"
"M06",2016,"February","Mon",1,"48"
"M06",2016,"February","Mon",2,"55"
"M06",2016,"February","Mon",3,"54"
"M06",2016,"February","Mon",4,"85"
"M06",2016,"February","Mon",5,"280"
"M06",2016,"February","Mon",6,"774"
"M06",2016,"February","Mon",7,"1788"
"M06",2016,"February","Mon",8,"1634"
"M06",2016,"February","Mon",9,"1112"
"M06",2016,"February","Mon",10,"876"
"M06",2016,"February","Mon",11,"860"
"M06",2016,"February","Mon",12,"881"
"M06",2016,"February","Mon",13,"913"
"M06",2016,"February","Mon",14,"985"
"M06",2016,"February","Mon",15,"1179"
"M06",2016,"February","Mon",16,"1485"
"M06",2016,"February","Mon",17,"1569"
"M06",2016,"February","Mon",18,"1047"
"M06",2016,"February","Mon",19,"603"
"M06",2016,"February","Mon",20,"436"
"M06",2016,"February","Mon",21,"360"
"M06",2016,"February","Mon",22,"226"
"M06",2016,"February","Mon",23,"179"
"M06",2016,"February","Tue",0,"107"
"M06",2016,"February","Tue",1,"55"
"M06",2016,"February","Tue",2,"64"
"M06",2016,"February","Tue",3,"42"
"M06",2016,"February","Tue",4,"75"
"M06",2016,"February","Tue",5,"229"
"M06",2016,"February","Tue",6,"684"
"M06",2016,"February","Tue",7,"1775"
"M06",2016,"February","Tue",8,"1619"
"M06",2016,"February","Tue",9,"1078"
"M06",2016,"February","Tue",10,"843"
"M06",2016,"February","Tue",11,"890"
"M06",2016,"February","Tue",12,"909"
"M06",2016,"February","Tue",13,"855"
"M06",2016,"February","Tue",14,"1079"
"M06",2016,"February","Tue",15,"1275"
"M06",2016,"February","Tue",16,"1556"
"M06",2016,"February","Tue",17,"1711"
"M06",2016,"February","Tue",18,"1297"
"M06",2016,"February","Tue",19,"675"
"M06",2016,"February","Tue",20,"492"
"M06",2016,"February","Tue",21,"423"
"M06",2016,"February","Tue",22,"253"
"M06",2016,"February","Tue",23,"194"
"M06",2016,"February","Wed",0,"109"
"M06",2016,"February","Wed",1,"58"
"M06",2016,"February","Wed",2,"56"
"M06",2016,"February","Wed",3,"41"
"M06",2016,"February","Wed",4,"75"
"M06",2016,"February","Wed",5,"229"
"M06",2016,"February","Wed",6,"719"
"M06",2016,"February","Wed",7,"1719"
"M06",2016,"February","Wed",8,"1657"
"M06",2016,"February","Wed",9,"1061"
"M06",2016,"February","Wed",10,"901"
"M06",2016,"February","Wed",11,"860"
"M06",2016,"February","Wed",12,"930"
"M06",2016,"February","Wed",13,"913"
"M06",2016,"February","Wed",14,"1101"
"M06",2016,"February","Wed",15,"1283"
"M06",2016,"February","Wed",16,"1596"
"M06",2016,"February","Wed",17,"1757"
"M06",2016,"February","Wed",18,"1188"
"M06",2016,"February","Wed",19,"747"
"M06",2016,"February","Wed",20,"531"
"M06",2016,"February","Wed",21,"390"
"M06",2016,"February","Wed",22,"289"
"M06",2016,"February","Wed",23,"218"
"M06",2016,"February","Thu",0,"133"
"M06",2016,"February","Thu",1,"69"
"M06",2016,"February","Thu",2,"69"
"M06",2016,"February","Thu",3,"47"
"M06",2016,"February","Thu",4,"76"
"M06",2016,"February","Thu",5,"253"
"M06",2016,"February","Thu",6,"720"
"M06",2016,"February","Thu",7,"1743"
"M06",2016,"February","Thu",8,"1706"
"M06",2016,"February","Thu",9,"1217"
"M06",2016,"February","Thu",10,"924"
"M06",2016,"February","Thu",11,"887"
"M06",2016,"February","Thu",12,"926"
"M06",2016,"February","Thu",13,"1033"
"M06",2016,"February","Thu",14,"1142"
"M06",2016,"February","Thu",15,"1340"
"M06",2016,"February","Thu",16,"1632"
"M06",2016,"February","Thu",17,"1806"
"M06",2016,"February","Thu",18,"1358"
"M06",2016,"February","Thu",19,"811"
"M06",2016,"February","Thu",20,"599"
"M06",2016,"February","Thu",21,"435"
"M06",2016,"February","Thu",22,"309"
"M06",2016,"February","Thu",23,"237"
"M06",2016,"February","Fri",0,"119"
"M06",2016,"February","Fri",1,"74"
"M06",2016,"February","Fri",2,"75"
"M06",2016,"February","Fri",3,"44"
"M06",2016,"February","Fri",4,"78"
"M06",2016,"February","Fri",5,"212"
"M06",2016,"February","Fri",6,"663"
"M06",2016,"February","Fri",7,"1560"
"M06",2016,"February","Fri",8,"1595"
"M06",2016,"February","Fri",9,"1138"
"M06",2016,"February","Fri",10,"928"
"M06",2016,"February","Fri",11,"1041"
"M06",2016,"February","Fri",12,"1241"
"M06",2016,"February","Fri",13,"1365"
"M06",2016,"February","Fri",14,"1517"
"M06",2016,"February","Fri",15,"1730"
"M06",2016,"February","Fri",16,"1919"
"M06",2016,"February","Fri",17,"1862"
"M06",2016,"February","Fri",18,"1372"
"M06",2016,"February","Fri",19,"1076"
"M06",2016,"February","Fri",20,"769"
"M06",2016,"February","Fri",21,"636"
"M06",2016,"February","Fri",22,"421"
"M06",2016,"February","Fri",23,"264"
"M06",2016,"February","Sat",0,"168"
"M06",2016,"February","Sat",1,"163"
"M06",2016,"February","Sat",2,"133"
"M06",2016,"February","Sat",3,"80"
"M06",2016,"February","Sat",4,"79"
"M06",2016,"February","Sat",5,"143"
"M06",2016,"February","Sat",6,"303"
"M06",2016,"February","Sat",7,"534"
"M06",2016,"February","Sat",8,"773"
"M06",2016,"February","Sat",9,"924"
"M06",2016,"February","Sat",10,"947"
"M06",2016,"February","Sat",11,"1206"
"M06",2016,"February","Sat",12,"1264"
"M06",2016,"February","Sat",13,"1336"
"M06",2016,"February","Sat",14,"1222"
"M06",2016,"February","Sat",15,"1185"
"M06",2016,"February","Sat",16,"1330"
"M06",2016,"February","Sat",17,"1266"
"M06",2016,"February","Sat",18,"967"
"M06",2016,"February","Sat",19,"668"
"M06",2016,"February","Sat",20,"543"
"M06",2016,"February","Sat",21,"367"
"M06",2016,"February","Sat",22,"279"
"M06",2016,"February","Sat",23,"184"
"M06",2016,"February","Sun",0,"156"
"M06",2016,"February","Sun",1,"177"
"M06",2016,"February","Sun",2,"174"
"M06",2016,"February","Sun",3,"101"
"M06",2016,"February","Sun",4,"76"
"M06",2016,"February","Sun",5,"72"
"M06",2016,"February","Sun",6,"153"
"M06",2016,"February","Sun",7,"314"
"M06",2016,"February","Sun",8,"340"
"M06",2016,"February","Sun",9,"489"
"M06",2016,"February","Sun",10,"793"
"M06",2016,"February","Sun",11,"1094"
"M06",2016,"February","Sun",12,"1340"
"M06",2016,"February","Sun",13,"1200"
"M06",2016,"February","Sun",14,"1177"
"M06",2016,"February","Sun",15,"980"
"M06",2016,"February","Sun",16,"1050"
"M06",2016,"February","Sun",17,"1118"
"M06",2016,"February","Sun",18,"1074"
"M06",2016,"February","Sun",19,"880"
"M06",2016,"February","Sun",20,"830"
"M06",2016,"February","Sun",21,"582"
"M06",2016,"February","Sun",22,"342"
"M06",2016,"February","Sun",23,"150"
"M06",2016,"February","Mon",0,"58"
"M06",2016,"February","Mon",1,"43"
"M06",2016,"February","Mon",2,"48"
"M06",2016,"February","Mon",3,"45"
"M06",2016,"February","Mon",4,"96"
"M06",2016,"February","Mon",5,"291"
"M06",2016,"February","Mon",6,"815"
"M06",2016,"February","Mon",7,"1772"
"M06",2016,"February","Mon",8,"1675"
"M06",2016,"February","Mon",9,"1112"
"M06",2016,"February","Mon",10,"926"
"M06",2016,"February","Mon",11,"876"
"M06",2016,"February","Mon",12,"903"
"M06",2016,"February","Mon",13,"968"
"M06",2016,"February","Mon",14,"1058"
"M06",2016,"February","Mon",15,"1233"
"M06",2016,"February","Mon",16,"1486"
"M06",2016,"February","Mon",17,"1661"
"M06",2016,"February","Mon",18,"1075"
"M06",2016,"February","Mon",19,"642"
"M06",2016,"February","Mon",20,"430"
"M06",2016,"February","Mon",21,"326"
"M06",2016,"February","Mon",22,"239"
"M06",2016,"February","Mon",23,"180"
"M06",2016,"February","Tue",0,"89"
"M06",2016,"February","Tue",1,"65"
"M06",2016,"February","Tue",2,"74"
"M06",2016,"February","Tue",3,"38"
"M06",2016,"February","Tue",4,"99"
"M06",2016,"February","Tue",5,"209"
"M06",2016,"February","Tue",6,"746"
"M06",2016,"February","Tue",7,"1767"
"M06",2016,"February","Tue",8,"1682"
"M06",2016,"February","Tue",9,"1148"
"M06",2016,"February","Tue",10,"887"
"M06",2016,"February","Tue",11,"870"
"M06",2016,"February","Tue",12,"876"
"M06",2016,"February","Tue",13,"949"
"M06",2016,"February","Tue",14,"1117"
"M06",2016,"February","Tue",15,"1234"
"M06",2016,"February","Tue",16,"1640"
"M06",2016,"February","Tue",17,"1733"
"M06",2016,"February","Tue",18,"1215"
"M06",2016,"February","Tue",19,"685"
"M06",2016,"February","Tue",20,"455"
"M06",2016,"February","Tue",21,"387"
"M06",2016,"February","Tue",22,"253"
"M06",2016,"February","Tue",23,"222"
"M06",2016,"February","Wed",0,"100"
"M06",2016,"February","Wed",1,"65"
"M06",2016,"February","Wed",2,"64"
"M06",2016,"February","Wed",3,"38"
"M06",2016,"February","Wed",4,"81"
"M06",2016,"February","Wed",5,"217"
"M06",2016,"February","Wed",6,"703"
"M06",2016,"February","Wed",7,"1727"
"M06",2016,"February","Wed",8,"1639"
"M06",2016,"February","Wed",9,"1227"
"M06",2016,"February","Wed",10,"916"
"M06",2016,"February","Wed",11,"863"
"M06",2016,"February","Wed",12,"839"
"M06",2016,"February","Wed",13,"995"
"M06",2016,"February","Wed",14,"1089"
"M06",2016,"February","Wed",15,"1311"
"M06",2016,"February","Wed",16,"1576"
"M06",2016,"February","Wed",17,"1685"
"M06",2016,"February","Wed",18,"1394"
"M06",2016,"February","Wed",19,"711"
"M06",2016,"February","Wed",20,"508"
"M06",2016,"February","Wed",21,"397"
"M06",2016,"February","Wed",22,"319"
"M06",2016,"February","Wed",23,"253"
"M06",2016,"February","Thu",0,"122"
"M06",2016,"February","Thu",1,"62"
"M06",2016,"February","Thu",2,"69"
"M06",2016,"February","Thu",3,"53"
"M06",2016,"February","Thu",4,"86"
"M06",2016,"February","Thu",5,"230"
"M06",2016,"February","Thu",6,"730"
"M06",2016,"February","Thu",7,"1779"
"M06",2016,"February","Thu",8,"1605"
"M06",2016,"February","Thu",9,"1164"
"M06",2016,"February","Thu",10,"893"
"M06",2016,"February","Thu",11,"958"
"M06",2016,"February","Thu",12,"960"
"M06",2016,"February","Thu",13,"1009"
"M06",2016,"February","Thu",14,"1146"
"M06",2016,"February","Thu",15,"1480"
"M06",2016,"February","Thu",16,"1690"
"M06",2016,"February","Thu",17,"1829"
"M06",2016,"February","Thu",18,"1539"
"M06",2016,"February","Thu",19,"779"
"M06",2016,"February","Thu",20,"616"
"M06",2016,"February","Thu",21,"453"
"M06",2016,"February","Thu",22,"333"
"M06",2016,"February","Thu",23,"243"
"M06",2016,"February","Fri",0,"126"
"M06",2016,"February","Fri",1,"75"
"M06",2016,"February","Fri",2,"78"
"M06",2016,"February","Fri",3,"49"
"M06",2016,"February","Fri",4,"78"
"M06",2016,"February","Fri",5,"247"
"M06",2016,"February","Fri",6,"686"
"M06",2016,"February","Fri",7,"1611"
"M06",2016,"February","Fri",8,"1588"
"M06",2016,"February","Fri",9,"1117"
"M06",2016,"February","Fri",10,"906"
"M06",2016,"February","Fri",11,"1093"
"M06",2016,"February","Fri",12,"1248"
"M06",2016,"February","Fri",13,"1296"
"M06",2016,"February","Fri",14,"1533"
"M06",2016,"February","Fri",15,"1737"
"M06",2016,"February","Fri",16,"1929"
"M06",2016,"February","Fri",17,"1851"
"M06",2016,"February","Fri",18,"1335"
"M06",2016,"February","Fri",19,"1107"
"M06",2016,"February","Fri",20,"785"
"M06",2016,"February","Fri",21,"538"
"M06",2016,"February","Fri",22,"338"
"M06",2016,"February","Fri",23,"244"
"M06",2016,"February","Sat",0,"155"
"M06",2016,"February","Sat",1,"95"
"M06",2016,"February","Sat",2,"69"
"M06",2016,"February","Sat",3,"64"
"M06",2016,"February","Sat",4,"42"
"M06",2016,"February","Sat",5,"136"
"M06",2016,"February","Sat",6,"215"
"M06",2016,"February","Sat",7,"322"
"M06",2016,"February","Sat",8,"615"
"M06",2016,"February","Sat",9,"793"
"M06",2016,"February","Sat",10,"874"
"M06",2016,"February","Sat",11,"1172"
"M06",2016,"February","Sat",12,"1337"
"M06",2016,"February","Sat",13,"1347"
"M06",2016,"February","Sat",14,"1129"
"M06",2016,"February","Sat",15,"987"
"M06",2016,"February","Sat",16,"1078"
"M06",2016,"February","Sat",17,"1109"
"M06",2016,"February","Sat",18,"926"
"M06",2016,"February","Sat",19,"616"
"M06",2016,"February","Sat",20,"487"
"M06",2016,"February","Sat",21,"341"
"M06",2016,"February","Sat",22,"242"
"M06",2016,"February","Sat",23,"182"
"M06",2016,"February","Sun",0,"128"
"M06",2016,"February","Sun",1,"113"
"M06",2016,"February","Sun",2,"84"
"M06",2016,"February","Sun",3,"74"
"M06",2016,"February","Sun",4,"51"
"M06",2016,"February","Sun",5,"77"
"M06",2016,"February","Sun",6,"117"
"M06",2016,"February","Sun",7,"174"
"M06",2016,"February","Sun",8,"197"
"M06",2016,"February","Sun",9,"418"
"M06",2016,"February","Sun",10,"665"
"M06",2016,"February","Sun",11,"1003"
"M06",2016,"February","Sun",12,"1394"
"M06",2016,"February","Sun",13,"1350"
"M06",2016,"February","Sun",14,"1294"
"M06",2016,"February","Sun",15,"1356"
"M06",2016,"February","Sun",16,"1359"
"M06",2016,"February","Sun",17,"1267"
"M06",2016,"February","Sun",18,"1262"
"M06",2016,"February","Sun",19,"943"
"M06",2016,"February","Sun",20,"768"
"M06",2016,"February","Sun",21,"504"
"M06",2016,"February","Sun",22,"302"
"M06",2016,"February","Sun",23,"174"
"M06",2016,"February","Mon",0,"94"
"M06",2016,"February","Mon",1,"84"
"M06",2016,"February","Mon",2,"47"
"M06",2016,"February","Mon",3,"55"
"M06",2016,"February","Mon",4,"86"
"M06",2016,"February","Mon",5,"286"
"M06",2016,"February","Mon",6,"780"
"M06",2016,"February","Mon",7,"1697"
"M06",2016,"February","Mon",8,"1622"
"M06",2016,"February","Mon",9,"1189"
"M06",2016,"February","Mon",10,"985"
"M06",2016,"February","Mon",11,"998"
"M06",2016,"February","Mon",12,"997"
"M06",2016,"February","Mon",13,"1151"
"M06",2016,"February","Mon",14,"1175"
"M06",2016,"February","Mon",15,"1434"
"M06",2016,"February","Mon",16,"1629"
"M06",2016,"February","Mon",17,"1716"
"M06",2016,"February","Mon",18,"1211"
"M06",2016,"February","Mon",19,"698"
"M06",2016,"February","Mon",20,"541"
"M06",2016,"February","Mon",21,"361"
"M06",2016,"February","Mon",22,"235"
"M06",2016,"February","Mon",23,"219"
"M06",2016,"February","Tue",0,"115"
"M06",2016,"February","Tue",1,"72"
"M06",2016,"February","Tue",2,"72"
"M06",2016,"February","Tue",3,"53"
"M06",2016,"February","Tue",4,"91"
"M06",2016,"February","Tue",5,"274"
"M06",2016,"February","Tue",6,"700"
"M06",2016,"February","Tue",7,"1735"
"M06",2016,"February","Tue",8,"1507"
"M06",2016,"February","Tue",9,"1040"
"M06",2016,"February","Tue",10,"883"
"M06",2016,"February","Tue",11,"963"
"M06",2016,"February","Tue",12,"959"
"M06",2016,"February","Tue",13,"1018"
"M06",2016,"February","Tue",14,"1129"
"M06",2016,"February","Tue",15,"1322"
"M06",2016,"February","Tue",16,"1620"
"M06",2016,"February","Tue",17,"1687"
"M06",2016,"February","Tue",18,"1326"
"M06",2016,"February","Tue",19,"710"
"M06",2016,"February","Tue",20,"488"
"M06",2016,"February","Tue",21,"416"
"M06",2016,"February","Tue",22,"265"
"M06",2016,"February","Tue",23,"217"
"M06",2016,"February","Wed",0,"122"
"M06",2016,"February","Wed",1,"82"
"M06",2016,"February","Wed",2,"99"
"M06",2016,"February","Wed",3,"68"
"M06",2016,"February","Wed",4,"79"
"M06",2016,"February","Wed",5,"223"
"M06",2016,"February","Wed",6,"726"
"M06",2016,"February","Wed",7,"1702"
"M06",2016,"February","Wed",8,"1501"
"M06",2016,"February","Wed",9,"1164"
"M06",2016,"February","Wed",10,"906"
"M06",2016,"February","Wed",11,"1002"
"M06",2016,"February","Wed",12,"1040"
"M06",2016,"February","Wed",13,"1189"
"M06",2016,"February","Wed",14,"1278"
"M06",2016,"February","Wed",15,"1411"
"M06",2016,"February","Wed",16,"1680"
"M06",2016,"February","Wed",17,"1846"
"M06",2016,"February","Wed",18,"1396"
"M06",2016,"February","Wed",19,"799"
"M06",2016,"February","Wed",20,"633"
"M06",2016,"February","Wed",21,"440"
"M06",2016,"February","Wed",22,"348"
"M06",2016,"February","Wed",23,"268"
"M06",2016,"February","Thu",0,"124"
"M06",2016,"February","Thu",1,"75"
"M06",2016,"February","Thu",2,"100"
"M06",2016,"February","Thu",3,"63"
"M06",2016,"February","Thu",4,"73"
"M06",2016,"February","Thu",5,"242"
"M06",2016,"February","Thu",6,"712"
"M06",2016,"February","Thu",7,"1602"
"M06",2016,"February","Thu",8,"1665"
"M06",2016,"February","Thu",9,"1178"
"M06",2016,"February","Thu",10,"1058"
"M06",2016,"February","Thu",11,"1151"
"M06",2016,"February","Thu",12,"1243"
"M06",2016,"February","Thu",13,"1329"
"M06",2016,"February","Thu",14,"1345"
"M06",2016,"February","Thu",15,"1544"
"M06",2016,"February","Thu",16,"1761"
"M06",2016,"February","Thu",17,"1825"
"M06",2016,"February","Thu",18,"1395"
"M06",2016,"February","Thu",19,"993"
"M06",2016,"February","Thu",20,"656"
"M06",2016,"February","Thu",21,"511"
"M06",2016,"February","Thu",22,"330"
"M06",2016,"February","Thu",23,"214"
"M06",2016,"February","Fri",0,"141"
"M06",2016,"February","Fri",1,"83"
"M06",2016,"February","Fri",2,"90"
"M06",2016,"February","Fri",3,"56"
"M06",2016,"February","Fri",4,"86"
"M06",2016,"February","Fri",5,"224"
"M06",2016,"February","Fri",6,"623"
"M06",2016,"February","Fri",7,"1463"
"M06",2016,"February","Fri",8,"1344"
"M06",2016,"February","Fri",9,"1053"
"M06",2016,"February","Fri",10,"1038"
"M06",2016,"February","Fri",11,"1163"
"M06",2016,"February","Fri",12,"1498"
"M06",2016,"February","Fri",13,"1618"
"M06",2016,"February","Fri",14,"1633"
"M06",2016,"February","Fri",15,"1848"
"M06",2016,"February","Fri",16,"1896"
"M06",2016,"February","Fri",17,"1902"
"M06",2016,"February","Fri",18,"1423"
"M06",2016,"February","Fri",19,"1044"
"M06",2016,"February","Fri",20,"789"
"M06",2016,"February","Fri",21,"578"
"M06",2016,"February","Fri",22,"348"
"M06",2016,"February","Fri",23,"242"
"M06",2016,"February","Sat",0,"140"
"M06",2016,"February","Sat",1,"87"
"M06",2016,"February","Sat",2,"84"
"M06",2016,"February","Sat",3,"70"
"M06",2016,"February","Sat",4,"65"
"M06",2016,"February","Sat",5,"146"
"M06",2016,"February","Sat",6,"260"
"M06",2016,"February","Sat",7,"360"
"M06",2016,"February","Sat",8,"694"
"M06",2016,"February","Sat",9,"874"
"M06",2016,"February","Sat",10,"966"
